timestamp,price,quantity
1774884840,6399.93994140625,5737197
1774884900,6402.3798828125,6119041
1774884960,6404.330078125,5448910
1774885020,6405.2900390625,6614851
1774885080,6401.2998046875,4636000
1774885140,6399.25,5217000
1774885200,6398.47998046875,4514000
1774885260,6401.1201171875,4222000
1774885320,6403.2001953125,4015000
1774885380,6404.18994140625,4328000
1774885440,6404.2099609375,4255000
1774885500,6400.68017578125,5198000
1774885560,6400.8798828125,5249000
1774885620,6401.66015625,5199000
1774885680,6401.43994140625,4269000
1774885740,6402.27001953125,5211000
1774885800,6405.330078125,4887000
1774885860,6408.2099609375,5298000
1774885920,6407.16015625,5230000
1774885980,6406.7900390625,4603000
1774886040,6404.66015625,4401000
1774886100,6401.93017578125,5517000
1774886160,6397.830078125,5016000
1774886220,6398.830078125,4212000
1774886280,6400.2099609375,3871000
1774886340,6398.16015625,4067000
1774886400,6395.18017578125,5951000
1774886460,6395.080078125,4596000
1774886520,6390.740234375,6207000
1774886580,6387.169921875,5540000
1774886640,6387.0400390625,5153000
1774886700,6387.14013671875,5498000
1774886760,6389.33984375,4437000
1774886820,6386.72021484375,4114000
1774886880,6387.39013671875,4839000
1774886940,6388.2099609375,4053000
1774887000,6390.14990234375,4627000
1774887060,6389.8701171875,4047000
1774887120,6392.47021484375,4540000
1774887180,6391.18994140625,4317000
1774887240,6391.3701171875,5283000
1774887300,6388.419921875,4703000
1774887360,6387.35009765625,5925000
1774887420,6387.43017578125,5005000
1774887480,6385.22021484375,5734000
1774887540,6386.240234375,4772000
1774887600,6386.08984375,4870000
1774887660,6385.0498046875,4536000
1774887720,6384.89013671875,4263000
1774887780,6382.77978515625,3753000
1774887840,6382.52978515625,3791000
1774887900,6381.72021484375,3625000
1774887960,6379.0498046875,4786000
1774888020,6377.33984375,4556000
1774888080,6376.7998046875,3689000
1774888140,6377.18994140625,3767000
1774888200,6376.93994140625,4530000
1774888260,6380.2998046875,4415000
1774888320,6380.31005859375,3962000
1774888380,6381.0,4240000
1774888440,6380.10986328125,3783000
1774888500,6379.68994140625,3853000
1774888560,6379.1201171875,4765000
1774888620,6380.81982421875,3909000
1774888680,6381.41015625,4670000
1774888740,6382.919921875,4395000
1774888800,6380.419921875,4565000
1774888860,6381.830078125,4827000
1774888920,6380.2099609375,3443000
1774888980,6379.7900390625,3789000
1774889040,6380.0,4170000
1774889100,6378.7001953125,4224000
1774889160,6378.419921875,3749000
1774889220,6379.3701171875,3942000
